11933,0.10,1001.11,31.35,1.49,0.23,6.67,-0.06,2.72,0.08,8.41
11971,0.00,1001.14,31.35,1.81,0.58,5.57,-0.66,2.10,0.22,8.41
12009,0.00,1001.18,31.35,-2.44,-0.44,14.93,-0.67,-0.61,0.25,8.41
12047,0.00,1001.20,31.35,3.80,-1.14,8.54,0.13,-0.78,0.09,8.42
12085,0.00,1001.21,31.34,1.29,0.45,7.75,-0.08,-0.09,-0.03,8.42
12136,0.00,1001.20,31.34,0.97,-0.46,6.29,0.10,-2.48,0.03,8.42
12174,0.00,1001.21,31.34,3.66,0.07,9.32,0.13,-3.65,0.19,8.41
12222,0.00,1001.22,31.33,7.76,-0.88,8.01,0.09,-1.34,0.09,8.42
12261,0.00,1001.23,31.32,4.28,-0.17,8.92,0.00,-1.08,0.04,8.42
12299,0.00,1001.24,31.31,6.49,0.19,6.64,-0.03,-0.43,0.01,8.41
12350,0.00,1001.25,31.30,4.32,-0.48,6.56,-0.07,0.09,-0.03,8.42
12389,0.00,1001.26,31.29,5.30,-0.25,7.45,-0.05,-0.19,-0.02,8.41
12427,0.00,1001.27,31.28,6.46,-0.14,7.70,-0.12,0.90,-0.03,8.41
12465,0.00,1001.27,31.28,3.03,-0.04,7.29,-0.27,0.36,-0.06,8.41
12503,0.00,1001.27,31.28,6.00,-0.84,6.38,0.09,0.61,-0.16,8.41
12554,0.00,1001.27,31.27,4.88,0.33,7.81,0.12,0.79,-0.08,8.41
12592,0.00,1001.26,31.27,3.73,-0.14,9.29,-0.03,1.10,-0.01,8.41
12630,0.00,1001.27,31.27,4.41,-0.88,7.29,0.09,1.09,-0.01,8.41
12668,0.00,1001.26,31.27,2.74,0.64,5.28,0.01,0.76,-0.05,8.41
12706,0.00,1001.27,31.27,1.34,-0.37,8.30,0.04,0.07,0.03,8.41
12767,0.00,1001.27,31.27,3.06,-0.06,8.04,0.01,0.32,-0.00,8.41
12806,0.00,1001.27,31.27,2.46,0.06,7.79,-0.02,-0.12,-0.01,8.41
12844,0.00,1001.28,31.27,3.15,-0.40,7.93,0.08,0.27,-0.03,8.41
12882,0.00,1001.28,31.27,2.49,-0.16,8.52,0.01,-0.09,0.01,8.41
12920,0.00,1001.29,31.27,3.27,-0.32,7.48,-0.08,-0.15,-0.03,8.41
12972,0.00,1001.28,31.27,2.23,-0.13,8.12,0.03,-0.40,0.03,8.41
13010,0.00,1001.28,31.27,3.10,-0.30,7.82,-0.04,-0.69,0.00,8.41
13048,0.00,1001.29,31.27,4.57,-0.13,7.58,0.01,-0.56,0.03,8.41
13086,0.00,1001.29,31.27,3.46,0.06,8.14,0.01,0.37,-0.02,8.41
13124,0.00,1001.28,31.28,3.02,-0.04,7.47,0.01,0.01,-0.03,8.41
13175,0.00,1001.28,31.28,4.03,-0.72,8.18,0.09,-0.00,-0.12,8.41
13214,0.00,1001.28,31.27,3.13,0.26,7.89,0.08,-0.13,-0.19,8.41
13260,0.00,1001.26,31.27,3.33,0.03,8.91,0.10,0.32,-0.16,8.41
13299,0.00,1001.25,31.26,2.85,0.04,7.94,0.28,-0.37,-0.13,8.41
